TIMESTAMP,UNDERLYING_SYMBOL,SEQ_NUM,EXP_DATE,STRIKE,OPTION_TYPE,SIZE,PRICE,BEST_BID_PX,BEST_ASK_PX,UNDERLYING_BID_PX,UNDERLYING_ASK_PX,BID_PX,ASK_PX,BID_SIZE,ASK_SIZE,EXCHANGE
2020-11-24D14:43:15.205000000,AAPL,662,2021-03-18,76.38149,P,69,29.96338,51.21428,38.00406,51.15339,97.99037,13.78571,66.12468,185,0,ISE
2020-11-24D14:46:32.864000000,AMZN,663,2021-03-09,59.62653,C,28,20.88344,99.78962,88.57059,88.42589,53.00717,39.39852,54.20219,0,43,ISE
2020-11-24D14:46:43.827000000,CSCO,664,2021-03-13,28.73743,C,143,47.13672,44.27926,52.5001,0.9473082,33.40333,19.58618,84.62948,181,84,BOX
2020-11-24D14:47:45.421000000,AAPL,665,2021-03-06,7.257537,C,70,79.80197,67.97674,99.89867,24.21665,5.968469,3.774609,54.04591,37,148,ISE
2020-11-24D14:49:05.523000000,CSCO,666,2021-03-04,3.204785,C,94,24.54314,43.74795,50.13091,30.68331,39.20402,13.51677,41.22509,102,110,CBOE
2020-11-24D14:50:02.715000000,VIX,667,2021-03-14,65.55143,C,95,46.95257,19.27541,1.221373,10.30898,94.66916,83.83428,65.32827,42,131,AMEX
2020-11-24D14:50:56.265000000,CSCO,668,2021-03-15,28.33129,P,125,56.23142,98.54322,56.45395,24.7369,24.81413,41.37201,13.88741,164,174,CBOE
2020-11-24D14:51:56.563000000,DJX,669,2021-03-04,5.481346,C,16,99.40212,39.11565,9.498174,71.84834,96.35667,97.51132,26.23947,193,47,CBOE
2020-11-24D14:52:10.221000000,DJX,670,2021-03-08,41.48296,P,20,18.91437,75.09879,29.03778,45.44452,6.398373,18.27389,37.93182,47,20,ISE
2020-11-24D14:53:10.251000000,AMZN,671,2021-03-15,71.25979,P,22,60.71711,7.31953,91.79364,49.6203,82.39678,67.35946,59.98239,137,175,ISE
2020-11-24D14:55:09.969000000,SPX,672,2021-03-19,80.54696,P,53,29.62562,85.76634,85.82104,29.49157,98.93334,82.94033,7.038145,70,181,CBOE
2020-11-24D14:56:29.660000000,CSCO,673,2021-03-04,66.33628,P,153,38.61931,53.21099,31.63104,68.26163,59.32696,15.35649,97.75887,141,48,ISE
2020-11-24D15:00:58.356000000,SPX,674,2021-03-13,23.22328,C,127,2.90216,85.47677,75.80703,27.70594,85.0563,59.21473,37.35966,166,42,CBOE
2020-11-24D15:01:17.639000000,VIX,675,2021-03-17,44.51831,C,63,57.60889,17.56865,77.43705,78.82155,51.79756,63.55506,2.906685,175,183,BOX
2020-11-24D15:05:21.553000000,CSCO,676,2021-03-11,81.18935,P,65,12.9806,99.04952,4.878258,41.81281,49.21682,75.36221,26.12966,31,154,AMEX
2020-11-24D15:05:35.092000000,AMZN,677,2021-03-12,99.95282,P,64,57.80592,66.34419,87.14894,97.23676,84.36742,80.07303,70.20018,56,43,AMEX
2020-11-24D15:07:16.433000000,DJX,678,2021-03-22,97.08148,C,167,95.58322,15.71124,59.49192,64.68246,5.086007,25.07332,23.19627,48,111,ISE
2020-11-24D15:07:42.020000000,AAPL,679,2021-03-11,43.63787,C,39,25.02842,37.02378,70.71155,83.96169,62.84678,77.86007,31.31374,143,94,CBOE
2020-11-24D15:08:36.264000000,VIX,680,2021-03-04,74.15784,P,50,94.30279,89.96469,39.43837,8.693494,70.48883,1.891576,7.154199,21,145,AMEX
2020-11-24D15:11:33.397000000,CSCO,681,2021-03-10,61.1763,P,39,78.36741,10.88485,18.36547,16.37159,5.438308,36.18114,68.76372,196,174,BOX
2020-11-24D15:11:57.665000000,AAPL,682,2021-03-09,40.26415,P,190,69.13582,24.82965,19.21286,30.12617,85.77876,43.72892,74.06676,152,6,BOX
2020-11-24D15:12:00.531000000,DJX,683,2021-03-18,30.91389,C,62,78.33128,13.19612,71.40552,16.1546,3.431733,24.41647,90.73551,153,34,AMEX
2020-11-24D15:13:56.365000000,VIX,684,2021-03-05,37.30496,P,40,57.5031,49.56635,83.36631,31.96457,14.96587,44.55435,18.94104,169,6,CBOE
2020-11-24D15:18:01.166000000,VIX,685,2021-03-10,34.43054,P,118,63.225,80.53253,56.09012,90.34482,73.34878,35.70733,71.21126,75,5,ISE
2020-11-24D15:19:25.468000000,AMZN,686,2021-03-10,61.18708,C,150,89.79129,89.99682,30.20454,54.17565,91.1764,80.6282,19.11501,61,115,ISE
2020-11-24D15:22:17.710000000,DJX,687,2021-03-13,12.72504,C,162,94.90156,20.04384,15.48225,39.31797,21.08794,36.02341,90.96249,100,131,AMEX
2020-11-24D15:22:35.918000000,SPX,688,2021-03-15,39.31738,P,89,27.70527,98.97269,55.10312,52.63014,40.63593,77.89271,93.06585,151,199,BOX
2020-11-24D15:22:49.719000000,VIX,689,2021-03-22,29.24781,C,20,37.44016,90.82024,94.50002,66.98318,72.393,92.68272,66.8743,1,97,AMEX
2020-11-24D15:23:52.568000000,CSCO,690,2021-03-08,36.8148,C,80,96.72055,35.55175,72.24958,25.40605,92.86109,0.5364452,86.68172,87,23,AMEX
2020-11-24D15:25:54.214000000,SPX,691,2021-03-23,69.40149,P,162,39.15175,52.88472,20.68518,67.90367,97.4299,52.26978,32.93716,160,181,CBOE
2020-11-24D15:27:03.275000000,AMZN,692,2021-03-16,70.26848,C,174,27.91443,85.36627,37.66186,25.41169,1.166476,32.29585,63.43727,136,31,BOX
2020-11-24D15:27:03.552000000,SPX,693,2021-03-14,86.06438,P,167,90.6015,99.43822,28.65165,37.65294,52.36709,51.73418,16.95273,75,126,BOX
2020-11-24D15:31:33.951000000,VIX,694,2021-03-21,45.12475,C,184,28.80819,32.78453,35.89497,92.85696,42.90586,50.22581,53.29983,104,166,CBOE
2020-11-24D15:34:19.891000000,AAPL,695,2021-03-10,11.49466,P,51,19.60126,29.61167,10.11433,8.601944,72.03001,71.48465,18.45285,127,138,ISE
2020-11-24D15:37:29.106000000,CSCO,696,2021-03-18,63.62159,C,126,5.493028,15.17115,7.169695,36.77652,68.50917,34.19157,98.82378,186,166,ISE
2020-11-24D15:37:30.376000000,DJX,697,2021-03-13,30.49335,P,74,31.42931,47.0846,20.90682,47.49924,46.56794,24.06391,18.13194,4,154,BOX
2020-11-24D15:38:09.937000000,AMZN,698,2021-03-20,37.67143,C,146,84.34401,58.63324,80.43085,14.39921,65.65776,8.413711,21.94873,23,172,ISE
2020-11-24D15:38:16.566000000,SPX,699,2021-03-06,72.64586,P,178,92.48904,89.15925,50.75535,13.60574,1.507644,59.51233,14.79357,150,30,ISE
2020-11-24D15:39:19.086000000,DJX,700,2021-03-22,55.28427,C,158,40.07743,38.48012,18.42863,61.61998,70.33294,16.04084,9.437868,140,46,AMEX
2020-11-24D15:39:21.684000000,SPX,701,2021-03-06,39.56274,C,124,66.52996,3.154624,94.82584,21.47968,16.99586,17.77598,5.539852,140,88,AMEX
2020-11-24D15:49:38.333000000,VIX,702,2021-03-21,78.8897,C,129,64.49212,21.6277,23.34866,64.97915,36.67542,31.67021,74.41317,81,143,ISE
2020-11-24D15:51:03.060000000,SPX,703,2021-03-08,86.96084,C,75,15.36393,3.789094,86.22697,84.8094,29.16064,4.086309,60.19126,199,92,BOX
2020-11-24D15:52:00.543000000,VIX,704,2021-03-07,62.78503,C,135,74.44899,78.76899,98.13993,16.53044,19.94048,84.42829,99.4073,61,62,CBOE
2020-11-24D15:52:54.412000000,AAPL,705,2021-03-22,3.854512,C,153,63.16767,10.37389,28.17418,39.72553,85.16936,79.62687,90.37917,107,91,AMEX
2020-11-24D15:53:06.002000000,GOOG,706,2021-03-05,27.62716,C,78,55.76161,21.09143,13.61275,92.92145,3.935763,58.4043,33.24557,12,170,BOX
2020-11-24D15:54:20.878000000,SPX,707,2021-03-16,9.159185,P,24,34.20284,7.875276,51.44322,35.4109,29.99539,45.98474,60.38739,133,79,BOX
2020-11-24D15:57:59.618000000,VIX,708,2021-03-19,89.70838,P,193,66.47639,45.02918,65.334,7.920281,57.86161,11.25406,53.10363,84,121,CBOE
2020-11-24D15:58:32.012000000,DJX,709,2021-03-13,18.25049,P,189,30.4094,69.95499,45.29227,89.00447,92.35879,51.29279,66.03603,23,84,BOX
2020-11-24D16:01:20.542000000,AAPL,710,2021-03-18,16.8044,C,143,36.71989,51.81144,4.92547,56.03151,30.27115,35.80311,94.92849,89,105,ISE
2020-11-24D16:03:57.620000000,GOOG,711,2021-03-11,99.6092,P,169,72.62281,48.38982,61.32067,33.38534,17.99035,81.86324,29.68865,148,124,BOX
2020-11-24D16:05:10.607000000,AAPL,712,2021-03-07,12.0516,C,16,8.594237,10.03753,60.17963,30.75243,93.53797,71.94363,70.73739,103,184,AMEX
2020-11-24D16:07:48.883000000,AMZN,713,2021-03-16,84.08588,P,44,43.31146,93.70689,97.15089,53.94286,12.87817,75.1025,81.60087,64,29,AMEX
2020-11-24D16:07:50.133000000,CSCO,714,2021-03-04,48.23169,P,170,52.45604,13.51522,59.6604,74.93747,98.58877,95.06817,89.09298,176,159,AMEX
2020-11-24D16:10:46.458000000,CSCO,715,2021-03-11,17.9914,P,60,38.47169,78.15515,37.88812,92.60936,27.81351,68.13296,69.38686,102,173,ISE
2020-11-24D16:10:51.725000000,AMZN,716,2021-03-13,3.671039,P,138,43.98864,82.54301,99.35105,91.17964,44.64443,26.23911,92.06803,199,15,AMEX
2020-11-24D16:12:24.005000000,GOOG,717,2021-03-06,76.7216,P,12,15.44597,54.79025,90.6193,44.77388,65.82707,68.53096,62.42148,197,3,AMEX
2020-11-24D16:13:02.468000000,AAPL,718,2021-03-13,7.795208,P,57,9.034383,68.23505,46.02712,96.44088,61.95732,10.48071,81.10353,38,156,AMEX
2020-11-24D16:16:38.715000000,GOOG,719,2021-03-18,86.66884,P,56,57.19951,83.00348,8.913974,20.2203,17.59637,64.03185,51.08037,4,74,BOX
2020-11-24D16:16:45.135000000,GOOG,720,2021-03-22,48.32884,C,2,98.50042,85.08071,18.04368,46.19185,1.166926,47.85944,34.1855,11,89,BOX
2020-11-24D16:17:41.722000000,DJX,721,2021-03-06,73.29124,C,130,81.02254,67.71846,55.84815,61.50374,7.331954,42.58547,86.91333,139,119,BOX
2020-11-24D16:21:04.272000000,SPX,722,2021-03-15,22.81895,P,115,25.28157,77.02698,24.13161,52.68553,51.75225,23.34245,88.84976,149,144,BOX
2020-11-24D16:22:33.351000000,SPX,723,2021-03-10,99.73448,C,198,50.18514,25.96781,2.679766,10.26744,13.06554,31.11605,3.159882,104,35,AMEX
2020-11-24D16:22:43.509000000,AAPL,724,2021-03-11,41.08384,C,160,89.89805,32.52933,69.95522,57.66266,13.47387,30.31815,19.27176,193,169,BOX
2020-11-24D16:23:15.159000000,GOOG,725,2021-03-13,44.94972,P,90,36.26082,67.6606,27.92288,91.49308,9.589173,32.16014,6.416339,94,135,AMEX
2020-11-24D16:24:55.046000000,VIX,726,2021-03-22,55.35651,P,52,26.70551,60.20409,90.02833,89.15512,89.40642,18.84179,15.83461,158,0,CBOE
2020-11-24D16:26:38.634000000,AAPL,727,2021-03-16,75.21822,P,62,55.6676,3.289911,18.57047,87.78606,49.27044,71.50448,72.44539,95,129,ISE
2020-11-24D16:27:33.732000000,CSCO,728,2021-03-04,72.88673,P,16,72.61113,54.39078,63.12874,86.50289,79.9397,49.82111,96.81777,165,165,ISE
2020-11-24D16:29:10.576000000,VIX,729,2021-03-23,89.28047,P,182,68.00092,44.05168,13.98589,44.7383,2.666034,33.92985,69.15277,12,24,CBOE
2020-11-24D16:29:49.112000000,GOOG,730,2021-03-07,2.928617,C,41,62.29265,37.24469,35.25369,39.95692,93.74467,65.69528,9.252794,156,51,CBOE
2020-11-24D16:30:52.883000000,VIX,731,2021-03-23,1.570632,C,2,29.07086,85.43384,53.14001,83.18667,19.61276,4.63504,54.15758,175,115,AMEX
2020-11-24D16:34:33.652000000,AMZN,732,2021-03-14,47.76631,P,136,6.189426,72.66391,5.703511,38.35563,93.404,54.89027,16.65153,109,186,CBOE
2020-11-24D16:37:31.309000000,GOOG,733,2021-03-22,66.32772,C,26,16.24042,59.14943,34.95892,74.14756,49.69388,90.9501,78.84178,147,191,BOX
2020-11-24D16:38:13.809000000,CSCO,734,2021-03-09,66.26937,C,23,77.43485,26.65293,61.29588,63.32538,64.23624,61.96385,68.90936,12,141,CBOE
2020-11-24D16:38:50.739000000,VIX,735,2021-03-09,33.15258,P,37,58.45726,50.63258,18.14788,65.84462,28.94977,57.40958,29.88683,196,81,BOX
2020-11-24D16:39:42.480000000,CSCO,736,2021-03-06,5.763849,P,38,19.1044,18.86538,21.29146,93.00725,50.87771,56.55868,89.38791,19,93,BOX
2020-11-24D16:40:16.313000000,SPX,737,2021-03-22,80.0928,P,182,88.897,28.07837,2.000245,9.116199,2.205056,33.49797,83.79757,90,132,ISE
2020-11-24D16:42:51.369000000,DJX,738,2021-03-11,19.14611,C,29,13.62517,15.05007,9.39492,47.10453,41.46517,5.405197,30.32674,26,117,ISE
2020-11-24D16:43:51.896000000,VIX,739,2021-03-07,24.17701,P,156,36.97737,89.81306,18.83567,88.55132,92.48862,23.88673,43.93005,39,11,AMEX
2020-11-24D16:44:57.040000000,AAPL,740,2021-03-06,74.28357,P,130,96.48206,57.46801,33.02195,24.2998,15.88989,48.59045,10.8523,169,23,ISE
2020-11-24D16:45:52.850000000,CSCO,741,2021-03-12,75.83616,P,35,38.89623,72.26618,84.13771,82.66179,51.76579,40.43375,14.24605,170,140,ISE
2020-11-24D16:46:42.432000000,AMZN,742,2021-03-19,73.29111,P,127,7.274098,20.30885,78.00874,24.40827,25.58564,85.34799,51.9106,85,104,BOX
2020-11-24D16:50:35.351000000,SPX,743,2021-03-10,38.33615,P,96,29.4483,4.347816,7.00065,84.46513,59.31436,15.49167,83.62749,133,194,CBOE
2020-11-24D16:51:01.093000000,DJX,744,2021-03-21,35.23335,P,62,64.88747,24.1661,97.67227,1.346623,92.39918,24.67135,47.65037,38,192,CBOE
2020-11-24D16:53:18.195000000,SPX,745,2021-03-15,33.54263,P,58,4.691348,71.06375,21.95659,1.459135,97.75622,49.13188,25.44039,6,127,ISE
2020-11-24D16:53:26.376000000,SPX,746,2021-03-19,29.27232,C,175,41.61098,50.27046,41.71308,28.92802,72.69257,66.50287,98.02329,193,139,BOX
2020-11-24D16:55:06.784000000,SPX,747,2021-03-10,36.11994,C,103,9.271841,74.69496,98.49564,25.72252,81.48559,54.21539,6.708784,79,142,CBOE
2020-11-24D16:56:05.881000000,AMZN,748,2021-03-04,2.765661,C,19,71.9535,21.31388,3.056207,23.35093,59.42946,92.53459,34.61024,34,103,BOX
2020-11-24D17:02:36.071000000,SPX,749,2021-03-06,35.69012,P,142,29.02642,80.05119,88.81727,60.06516,54.69862,15.38916,0.3332956,120,52,BOX
2020-11-24D17:03:30.755000000,DJX,750,2021-03-04,80.13288,P,14,75.74221,4.84306,71.24157,44.96563,70.58304,49.24018,16.95239,150,144,AMEX
2020-11-24D17:04:32.774000000,SPX,751,2021-03-20,2.693091,P,31,6.738543,34.77667,30.32629,30.16549,98.27677,66.39401,61.29165,168,123,ISE
2020-11-24D17:07:36.356000000,SPX,752,2021-03-06,52.82607,P,25,50.24585,47.99486,36.8465,98.95049,96.27011,92.74081,95.17028,180,47,AMEX
2020-11-24D17:07:58.424000000,VIX,753,2021-03-18,23.24174,P,155,35.84681,90.18178,54.62395,6.786266,32.45603,37.63841,39.82655,191,24,CBOE
2020-11-24D17:08:30.101000000,DJX,754,2021-03-09,13.81872,C,135,17.16772,27.32526,93.74367,12.05572,99.62799,66.73492,60.35633,173,12,AMEX
2020-11-24D17:11:58.274000000,AAPL,755,2021-03-23,64.03885,C,152,91.57648,88.63223,92.51242,44.54543,54.21494,22.08431,28.61039,92,163,CBOE
2020-11-24D17:13:01.730000000,AMZN,756,2021-03-13,31.79462,P,89,68.87489,59.29429,91.53346,90.27257,11.2204,62.72078,25.62154,126,40,ISE
2020-11-24D17:14:16.651000000,AMZN,757,2021-03-12,99.41245,P,82,39.6358,94.63178,31.88976,9.992954,14.91161,98.0288,0.09771725,48,174,AMEX
2020-11-24D17:15:14.946000000,SPX,758,2021-03-05,43.59121,C,172,94.24718,25.89268,68.76674,25.02713,46.97313,53.37966,24.70809,117,60,AMEX
2020-11-24D17:21:50.434000000,CSCO,759,2021-03-07,26.75621,C,37,99.42793,78.35851,0.8420472,89.6111,40.54045,97.51967,94.294,168,107,BOX
2020-11-24D17:22:45.007000000,SPX,760,2021-03-22,21.33994,C,164,99.33196,48.4942,20.8217,16.94782,33.14974,7.097618,39.72466,43,80,CBOE
2020-11-24D17:26:58.527000000,DJX,761,2021-03-21,11.98179,P,8,48.41192,17.31851,17.89028,42.42399,34.84017,18.93246,80.37822,75,116,CBOE
2020-11-24D17:27:52.405000000,SPX,762,2021-03-06,45.064,P,119,82.99788,26.91325,65.13245,26.42193,76.7817,85.57044,87.01443,23,116,ISE
2020-11-24D17:28:00.285000000,CSCO,763,2021-03-07,69.70672,P,158,48.25887,16.77096,80.21565,66.84357,25.37573,39.25463,37.98217,101,67,CBOE
2020-11-24D17:28:58.762000000,GOOG,764,2021-03-22,56.96659,C,19,76.35053,19.87999,21.86371,20.88232,45.22608,1.109625,55.8039,40,56,AMEX
2020-11-24D17:30:02.840000000,VIX,765,2021-03-17,1.962882,P,99,25.2643,21.77228,90.84326,11.53054,56.74444,32.3725,99.48174,30,36,AMEX
2020-11-24D17:30:19.998000000,CSCO,766,2021-03-06,75.67538,P,22,27.03785,72.19507,94.61933,47.38196,8.672728,43.38592,52.00498,10,155,CBOE
2020-11-24D17:32:35.010000000,GOOG,767,2021-03-13,9.422468,P,53,46.89324,48.89194,92.40762,56.57122,11.27595,29.96945,72.73337,68,1,AMEX
2020-11-24D17:32:41.012000000,DJX,768,2021-03-07,75.78096,P,172,57.63989,80.49768,56.13364,79.12345,19.98779,21.14179,78.75353,135,153,ISE
2020-11-24D17:33:16.934000000,AMZN,769,2021-03-04,5.936585,P,15,65.99972,92.1829,14.79176,27.31889,23.79733,80.46621,28.75325,126,120,BOX
2020-11-24D17:34:02.255000000,DJX,770,2021-03-08,78.49373,C,76,43.643,99.45522,15.90178,56.75482,28.61444,48.32376,82.14913,65,52,BOX
2020-11-24D17:37:00.733000000,VIX,771,2021-03-12,1.336518,P,102,25.85506,57.1419,59.21887,37.03201,17.81864,0.5622802,73.088,182,74,BOX
2020-11-24D17:39:30.751000000,SPX,772,2021-03-15,3.218785,C,81,39.3416,5.919961,33.09269,51.5779,18.24899,86.221,82.92731,177,99,BOX
2020-11-24D17:39:47.586000000,CSCO,773,2021-03-14,69.90295,P,176,82.80787,47.46848,1.787356,99.05438,19.83971,59.64482,67.30724,151,84,BOX
2020-11-24D17:41:16.595000000,DJX,774,2021-03-08,10.27937,P,155,91.86263,12.37847,75.03258,54.76021,55.9391,11.20963,1.464198,123,170,BOX
2020-11-24D17:41:26.406000000,SPX,775,2021-03-07,18.65596,C,69,11.0221,26.46013,60.6222,49.34535,9.757829,23.10281,35.36771,118,54,ISE
2020-11-24D17:42:22.552000000,GOOG,776,2021-03-12,77.11534,P,53,2.821096,60.15114,63.84813,24.49719,18.48562,57.01391,76.84229,114,85,BOX
2020-11-24D17:42:49.190000000,VIX,777,2021-03-18,70.08387,C,192,52.30072,5.69012,6.918856,37.4639,58.87656,24.39078,82.08185,36,121,BOX
2020-11-24D17:44:02.535000000,AAPL,778,2021-03-14,64.7801,P,47,61.78747,87.63246,99.94308,97.47458,98.66158,93.07521,18.16538,50,16,BOX
2020-11-24D17:45:59.236000000,SPX,779,2021-03-19,78.89867,P,126,48.43075,41.98784,60.31344,5.812543,5.041205,67.78245,53.5304,52,120,ISE
2020-11-24D17:46:34.668000000,DJX,780,2021-03-14,39.64743,C,116,38.74188,89.38274,83.03618,21.50418,78.60337,50.7651,37.07915,82,88,BOX
2020-11-24D17:47:09.637000000,DJX,781,2021-03-13,51.18331,C,151,26.32606,64.98409,65.22728,36.06157,62.36584,49.75522,98.47668,115,37,ISE
2020-11-24D17:48:05.628000000,GOOG,782,2021-03-19,90.28341,C,144,67.33263,92.34444,14.39879,54.7953,42.74083,96.59199,67.10866,112,119,ISE
2020-11-24D17:49:31.256000000,AMZN,783,2021-03-19,8.608175,C,165,28.50808,70.18645,23.60657,11.24546,85.36762,7.641517,76.90615,16,77,CBOE
2020-11-24D17:50:18.911000000,AAPL,784,2021-03-14,60.96508,C,136,50.0721,52.85611,74.18508,17.80202,50.1255,0.4458487,69.21718,177,135,AMEX
2020-11-24D17:51:14.228000000,SPX,785,2021-03-14,18.67722,C,169,17.36146,33.10901,8.848895,87.93903,23.79387,76.09535,23.65949,89,83,CBOE
2020-11-24D17:52:12.332000000,VIX,786,2021-03-10,95.45044,C,53,63.69856,18.71175,64.6982,87.2741,32.79487,21.37686,79.46575,173,164,ISE
2020-11-24D17:52:36.439000000,SPX,787,2021-03-12,95.26794,C,131,54.31382,20.76189,98.20546,31.98383,81.81301,93.65952,44.64156,132,151,CBOE
2020-11-24D17:52:51.194000000,CSCO,788,2021-03-18,69.34943,C,96,57.61694,27.97236,41.6695,7.385863,8.709535,71.19471,82.14276,74,174,BOX
2020-11-24D17:53:14.715000000,AAPL,789,2021-03-15,85.29589,P,162,24.03356,67.40539,5.610951,43.495,79.26108,40.75061,56.40876,2,40,BOX
2020-11-24D17:54:33.617000000,DJX,790,2021-03-22,13.85523,P,13,93.4239,80.7167,43.87521,21.00029,77.23921,31.42416,19.2497,77,15,CBOE
2020-11-24D17:55:53.390000000,VIX,791,2021-03-14,52.88911,P,55,85.51954,25.69706,22.55282,41.94577,73.49856,35.00254,46.71233,20,104,ISE
2020-11-24D17:57:33.445000000,AMZN,792,2021-03-10,42.35757,P,46,19.73725,93.59143,67.76139,72.30981,10.91663,11.70118,96.84071,33,159,CBOE
2020-11-24D18:02:44.291000000,VIX,793,2021-03-04,21.05574,C,7,14.40373,91.58186,77.65163,91.0385,0.1561313,73.2924,0.790278,37,133,AMEX
2020-11-24D18:03:06.640000000,GOOG,794,2021-03-09,28.48264,P,192,67.17603,37.62601,97.77133,87.17223,60.0011,2.156129,18.71123,13,118,ISE
2020-11-24D18:04:09.059000000,CSCO,795,2021-03-17,64.99401,C,41,11.5297,14.79953,28.47507,10.65808,62.65138,48.98218,2.530212,167,63,CBOE
2020-11-24D18:04:13.729000000,SPX,796,2021-03-10,52.86172,P,9,73.49575,43.92391,26.21774,18.13208,80.95712,69.19108,38.69483,138,18,AMEX
2020-11-24D18:04:17.888000000,DJX,797,2021-03-21,55.82044,C,95,61.02916,76.45344,56.41643,28.62534,35.83033,48.93216,8.127077,130,3,BOX
2020-11-24D18:05:10.471000000,DJX,798,2021-03-21,28.38807,C,135,24.51008,2.30274,69.75317,9.494463,13.98021,1.879036,62.64606,140,109,BOX
2020-11-24D18:05:47.685000000,CSCO,799,2021-03-20,87.17056,P,121,95.33804,66.14567,12.08681,0.519704,50.62369,68.58082,26.05511,167,28,ISE
2020-11-24D18:06:05.381000000,VIX,800,2021-03-23,18.90598,P,10,24.20073,27.80866,64.67984,84.83077,73.25441,58.27618,39.79876,9,32,ISE
2020-11-24D18:08:01.431000000,AAPL,801,2021-03-23,71.76543,P,138,19.82617,57.11233,23.10894,69.91238,70.26699,1.294139,5.98479,23,31,ISE
2020-11-24D18:10:58.564000000,GOOG,802,2021-03-12,96.00415,C,0,51.60595,93.70918,12.81586,94.7771,31.82921,68.73801,63.32369,118,192,CBOE
2020-11-24D18:12:07.077000000,CSCO,803,2021-03-23,2.122641,C,18,4.731971,52.89128,2.451163,47.26352,0.3606931,68.19766,70.98283,77,36,AMEX
2020-11-24D18:12:27.072000000,AAPL,804,2021-03-10,20.76965,P,15,57.19588,43.81311,2.038617,3.534386,30.76769,37.02577,82.61811,32,168,CBOE
2020-11-24D18:13:56.041000000,SPX,805,2021-03-20,0.6654347,P,114,26.84403,36.40544,65.43323,72.72584,99.41538,32.39313,14.84596,31,57,ISE
2020-11-24D18:17:01.406000000,DJX,806,2021-03-22,6.570573,C,110,0.8057476,59.67991,84.08797,69.35939,55.83127,53.39006,61.60927,35,160,AMEX
2020-11-24D18:17:41.262000000,GOOG,807,2021-03-07,2.772023,P,102,99.73779,80.54476,34.75364,67.45089,49.52006,55.36649,27.30735,32,97,ISE
2020-11-24D18:17:43.458000000,DJX,808,2021-03-15,44.66152,P,170,97.8963,46.98357,46.54286,96.37134,12.27623,18.44063,52.0029,55,41,CBOE
2020-11-24D18:18:29.355000000,DJX,809,2021-03-09,72.21291,P,135,66.57228,72.43617,44.05296,38.14117,48.13317,48.70815,75.60973,103,2,ISE
2020-11-24D18:18:44.418000000,DJX,810,2021-03-19,38.7267,P,3,20.18332,75.92791,89.2279,84.15378,10.81943,80.949,12.01061,42,74,CBOE
2020-11-24D18:20:29.057000000,SPX,811,2021-03-10,75.6395,P,140,75.49851,13.27323,68.71601,1.409363,75.59268,89.50286,47.4728,57,5,ISE
2020-11-24D18:21:29.103000000,DJX,812,2021-03-10,32.72669,C,170,76.11634,98.90181,71.64831,14.1033,68.26631,43.36735,85.04638,39,81,BOX
2020-11-24D18:21:47.934000000,DJX,813,2021-03-23,72.59963,P,153,53.45646,92.13074,80.51491,44.02441,79.35208,85.27451,50.23817,81,92,CBOE
2020-11-24D18:22:55.320000000,GOOG,814,2021-03-08,3.778504,C,97,62.07934,91.88872,81.94179,99.13446,95.44979,9.456466,97.96804,183,182,CBOE
2020-11-24D18:23:40.449000000,SPX,815,2021-03-07,12.65201,P,51,23.43449,75.25588,30.49624,83.82931,73.08405,22.22033,89.93026,181,109,ISE
2020-11-24D18:23:46.253000000,CSCO,816,2021-03-13,99.2443,P,171,83.13706,47.34166,60.82666,20.43882,77.61042,50.91971,47.83003,148,154,CBOE
2020-11-24D18:27:11.070000000,DJX,817,2021-03-05,27.66854,P,117,67.49867,69.44316,97.69448,5.739283,77.69909,21.48532,28.99133,14,140,ISE
2020-11-24D18:27:39.463000000,GOOG,818,2021-03-16,86.0433,C,121,52.85906,55.69421,98.47317,70.3572,52.04408,84.58309,64.69895,67,180,ISE
2020-11-24D18:27:58.807000000,DJX,819,2021-03-15,31.35039,C,197,44.4123,55.69312,88.48199,21.94601,27.11092,43.28353,65.97611,166,102,BOX
2020-11-24D18:29:40.562000000,SPX,820,2021-03-14,96.45154,C,154,5.602962,47.93759,14.8191,31.43358,69.68876,79.93705,1.472158,147,126,AMEX
2020-11-24D18:30:18.975000000,VIX,821,2021-03-12,7.518545,P,156,6.961313,14.80337,49.53404,62.85661,26.32728,86.46958,16.6681,107,97,BOX
2020-11-24D18:31:21.279000000,GOOG,822,2021-03-18,87.54961,P,117,46.57242,62.55959,96.83284,23.81166,84.79056,99.28518,69.63465,50,53,AMEX
2020-11-24D18:33:06.868000000,AAPL,823,2021-03-14,96.86779,C,149,0.1691638,70.84931,20.33003,16.89845,17.80519,92.38557,89.66813,78,120,ISE
2020-11-24D18:34:27.257000000,DJX,824,2021-03-10,39.20974,C,136,31.39505,18.0879,7.948393,0.1793018,42.24552,12.61162,29.2889,191,148,CBOE
2020-11-24D18:35:12.581000000,DJX,825,2021-03-19,71.58662,C,30,40.31667,26.68293,52.29094,9.528801,83.31972,82.56164,88.29229,71,176,ISE
2020-11-24D18:35:47.559000000,VIX,826,2021-03-22,7.462603,C,81,32.06061,99.26342,26.22053,25.49877,47.33579,94.74153,80.92406,51,46,BOX
2020-11-24D18:39:39.082000000,AMZN,827,2021-03-23,86.34521,P,76,57.81857,68.91619,26.26128,20.10515,48.35157,0.5533155,9.268887,135,144,AMEX
